vector_store_file_id,file_id,filename,old_status,current_status,is_published
file-RVMyxFYJtpQEN5X6dZM3ho,file-RVMyxFYJtpQEN5X6dZM3ho,article_40039714082201.txt,completed,completed,Yes
file-UxkmzGAUuK3SyGEzLVNWtW,file-UxkmzGAUuK3SyGEzLVNWtW,article_40940668381465.txt,completed,completed,Yes
file-Ei3vHZpfR8LHD5CUTHkuc7,file-Ei3vHZpfR8LHD5CUTHkuc7,article_43591734449433.txt,completed,completed,Yes
file-8jfLJ3XWoKEjpewkHaqxaA,file-8jfLJ3XWoKEjpewkHaqxaA,article_43644089256857.txt,completed,completed,Yes
file-MX5JXY6bCHJWccPtFStLEc,file-MX5JXY6bCHJWccPtFStLEc,article_46036365168281.txt,completed,completed,Yes
file-8p7ee1aK69H4a9LUaNAhvQ,file-8p7ee1aK69H4a9LUaNAhvQ,article_46043040933785.txt,completed,completed,Yes
file-Rp4VzaFYFbQyc2ohnMZfZn,file-Rp4VzaFYFbQyc2ohnMZfZn,article_48337970425625.txt,completed,completed,Yes
file-GaXp28yPtwL8pjB3EemBrC,file-GaXp28yPtwL8pjB3EemBrC,article_50082807985817.txt,completed,completed,Yes
file-DJ5awUUQajsz2HfLuZJGrQ,file-DJ5awUUQajsz2HfLuZJGrQ,article_50088318450969.txt,completed,completed,Yes
file-By7HMAQpgYKz6DSemB6ZWt,file-By7HMAQpgYKz6DSemB6ZWt,article_50118557147161.txt,completed,completed,Yes
file-XRAEKtuVmhMKVJ8qTz8UV3,file-XRAEKtuVmhMKVJ8qTz8UV3,article_50734650015513.txt,completed,completed,Yes
file-6z4r23uikZXtBL7DdCrtY2,file-6z4r23uikZXtBL7DdCrtY2,article_50761848506137.txt,completed,completed,Yes
file-9PjPVtSnpnGdXVrWm1oS6Y,file-9PjPVtSnpnGdXVrWm1oS6Y,article_360017939432.txt,completed,completed,Yes
file-98Sgw4cEArtJLxuCifXRKC,file-98Sgw4cEArtJLxuCifXRKC,article_360018417351.txt,completed,completed,Yes
file-YCVFaz5vVhP3tS5um4BEJn,file-YCVFaz5vVhP3tS5um4BEJn,article_360018421551.txt,completed,completed,Yes
file-Qra4PjMJiWtQmm5tYpG6Z3,file-Qra4PjMJiWtQmm5tYpG6Z3,article_360019162791.txt,completed,completed,Yes
file-4yFkzzVnkSw8jEYCP4N6YU,file-4yFkzzVnkSw8jEYCP4N6YU,article_360019542511.txt,completed,completed,Yes
file-8qbaoExRw4f3MCJ2wPdqLU,file-8qbaoExRw4f3MCJ2wPdqLU,article_360021584391.txt,completed,completed,Yes
file-8iyQmm37HGnYZzzGG2Qma7,file-8iyQmm37HGnYZzzGG2Qma7,article_360022811672.txt,completed,completed,Yes
file-HWvUNaT8ycQJA4CkFMesZa,file-HWvUNaT8ycQJA4CkFMesZa,article_360022816192.txt,completed,completed,Yes
file-AtbxzASKGKRCiNHKjQEkyu,file-AtbxzASKGKRCiNHKjQEkyu,article_360024015431.txt,completed,completed,Yes
file-TTVJK71337miQyj6d82dXr,file-TTVJK71337miQyj6d82dXr,article_360024050912.txt,completed,completed,Yes
file-UgyLvfWBYxvdxNTFFVaDdW,file-UgyLvfWBYxvdxNTFFVaDdW,article_360024051572.txt,completed,completed,Yes
file-QJHDssDL6mt2H6Ja16pmEb,file-QJHDssDL6mt2H6Ja16pmEb,article_360024381452.txt,completed,completed,Yes
file-C2mZaygcjj4Wt8q5UbHjcv,file-C2mZaygcjj4Wt8q5UbHjcv,article_360024789331.txt,completed,completed,Yes
file-16n6YndafaQ5JduFNtZKTn,file-16n6YndafaQ5JduFNtZKTn,article_360024789391.txt,completed,completed,Yes
file-UkZJZf3WWChVamtkT4qJGZ,file-UkZJZf3WWChVamtkT4qJGZ,article_360025042731.txt,completed,completed,Yes
file-N1eFtMEkLbwPBmFEC7hQ6C,file-N1eFtMEkLbwPBmFEC7hQ6C,article_360026771532.txt,completed,completed,Yes
file-Qbj3WSczuQQdfKtdnEXyjB,file-Qbj3WSczuQQdfKtdnEXyjB,article_360027430372.txt,completed,completed,Yes
file-Hi6X6cbpumoZ4JUkKepCd5,file-Hi6X6cbpumoZ4JUkKepCd5,article_360027550872.txt,completed,completed,Yes
file-SA2VYchyageHQ9eU6M7UF3,file-SA2VYchyageHQ9eU6M7UF3,article_360031188751.txt,completed,completed,Yes
file-9A61un9Cdu4PLq1kTWWjtN,file-9A61un9Cdu4PLq1kTWWjtN,article_360031868072.txt,completed,completed,Yes
file-TF4B2fRVRvfXVaJpCcEz1b,file-TF4B2fRVRvfXVaJpCcEz1b,article_360033058131.txt,completed,completed,Yes
file-XxMvtADQfKvsiNdGb7k69R,file-XxMvtADQfKvsiNdGb7k69R,article_360033143572.txt,completed,completed,Yes
file-MyNaJEYWYe6LVY8rmxwsLj,file-MyNaJEYWYe6LVY8rmxwsLj,article_360033837211.txt,completed,completed,Yes
file-8KNr5vZXorWgQcKz6or7aY,file-8KNr5vZXorWgQcKz6or7aY,article_360036287491.txt,completed,completed,Yes
file-1LVkQRoL7qVtqNtY8ES9hx,file-1LVkQRoL7qVtqNtY8ES9hx,article_360036025872.txt,completed,completed,Yes
file-MMbLYYZrNohBF33mkgLxL5,file-MMbLYYZrNohBF33mkgLxL5,article_360036439751.txt,completed,completed,Yes
file-FKwyx3qAoA2PUaZJWqro7S,file-FKwyx3qAoA2PUaZJWqro7S,article_360037744391.txt,completed,completed,Yes
file-ArF7STSAieqd9pH6XzGeES,file-ArF7STSAieqd9pH6XzGeES,article_360038455511.txt,completed,completed,Yes
file-PRgbLUaN7MZ2mYnMvtqz67,file-PRgbLUaN7MZ2mYnMvtqz67,article_360039807132.txt,completed,completed,Yes
file-Q745Sb4zQbi3L1zLtDTqJJ,file-Q745Sb4zQbi3L1zLtDTqJJ,article_360039859812.txt,completed,completed,Yes
file-2hSYwhkDEaAytWL6G5nfJt,file-2hSYwhkDEaAytWL6G5nfJt,article_360040886711.txt,completed,completed,Yes
file-MvQRB2aeFdNPg2haRCBWHp,file-MvQRB2aeFdNPg2haRCBWHp,article_360040489452.txt,completed,completed,Yes
file-Ut5PtnAr9ZgFCtiJgLRsEk,file-Ut5PtnAr9ZgFCtiJgLRsEk,article_360041637131.txt,completed,completed,Yes
file-UgM5XZ9HsaRDJ8zJkqgGyp,file-UgM5XZ9HsaRDJ8zJkqgGyp,article_360041793511.txt,completed,completed,Yes
file-4cVqo9ENEQqTZ7Hr5avhr2,file-4cVqo9ENEQqTZ7Hr5avhr2,article_360041994511.txt,completed,completed,Yes
file-PfH1jWPXy6VdxGE4TnRxXg,file-PfH1jWPXy6VdxGE4TnRxXg,article_360041625852.txt,completed,completed,Yes
file-FDCVfsbhPVt89wQjXVAXkC,file-FDCVfsbhPVt89wQjXVAXkC,article_360041954112.txt,completed,completed,Yes
file-YNNHzzpv2SAHwKGgMwU8Ae,file-YNNHzzpv2SAHwKGgMwU8Ae,article_360042222832.txt,completed,completed,Yes
file-QshR2RLu6WJ17RGFaANDuG,file-QshR2RLu6WJ17RGFaANDuG,article_360042796171.txt,completed,completed,Yes
file-STz61e8HSnLjNENPxwEa6z,file-STz61e8HSnLjNENPxwEa6z,article_360042506332.txt,completed,completed,Yes
file-EHmyBpBKkHEDKVEYnXwnLJ,file-EHmyBpBKkHEDKVEYnXwnLJ,article_360042945411.txt,completed,completed,Yes
file-9EKVdUJbLsYLchem5tSY35,file-9EKVdUJbLsYLchem5tSY35,article_360042992971.txt,completed,completed,Yes
file-XdF1UL9dAdc4wcEyQ9jcpr,file-XdF1UL9dAdc4wcEyQ9jcpr,article_360042594452.txt,completed,completed,Yes
file-4hkDXJNbhanfbXEwM4epPH,file-4hkDXJNbhanfbXEwM4epPH,article_360042844132.txt,completed,completed,Yes
file-Qv9n47p52x2jJdn37SeJdX,file-Qv9n47p52x2jJdn37SeJdX,article_360044221032.txt,completed,completed,Yes
file-5cC5ejtWRMJXTYyUUcXHLB,file-5cC5ejtWRMJXTYyUUcXHLB,article_360044353152.txt,completed,completed,Yes
file-UMRBo8C58E9eybrjfxcKaF,file-UMRBo8C58E9eybrjfxcKaF,article_360046670191.txt,completed,completed,Yes
file-HPh6E399uvVs6YqsXpGLro,file-HPh6E399uvVs6YqsXpGLro,article_360046933831.txt,completed,completed,Yes
file-CXk3yvfEnLkWkBNJPaTwxX,file-CXk3yvfEnLkWkBNJPaTwxX,article_360047389731.txt,completed,completed,Yes
file-HKmM8j3LDoyeLBJJG4AzmL,file-HKmM8j3LDoyeLBJJG4AzmL,article_360049596392.txt,completed,completed,Yes
file-J8S4iQZ4SeTYmXP6B8GvJp,file-J8S4iQZ4SeTYmXP6B8GvJp,article_360050298591.txt,completed,completed,Yes
file-8RzT9reaw443vhorBpG5Wa,file-8RzT9reaw443vhorBpG5Wa,article_360051052931.txt,completed,completed,Yes
file-EXoskG74pGurXP48feNEPk,file-EXoskG74pGurXP48feNEPk,article_360051021892.txt,completed,completed,Yes
file-A3sXRG5h92iXTkpuExEBd4,file-A3sXRG5h92iXTkpuExEBd4,article_360052140411.txt,completed,completed,Yes
file-7EGqE2LYuMNkSG3QW3DQEM,file-7EGqE2LYuMNkSG3QW3DQEM,article_360052396232.txt,completed,completed,Yes
file-FNsD3giS68UstwMkRtCpwt,file-FNsD3giS68UstwMkRtCpwt,article_360052701172.txt,completed,completed,Yes
file-52tdY5SetJeFp7jD83CQxn,file-52tdY5SetJeFp7jD83CQxn,article_360053443971.txt,completed,completed,Yes
file-QXLya3byoWocA4Rux3WBGh,file-QXLya3byoWocA4Rux3WBGh,article_360054510951.txt,completed,completed,Yes
file-ReXPuqDu9mn6JDgzNjFneD,file-ReXPuqDu9mn6JDgzNjFneD,article_360055001692.txt,completed,completed,Yes
file-K6ojCdyjP6JiNp46QZP2EK,file-K6ojCdyjP6JiNp46QZP2EK,article_360056099991.txt,completed,completed,Yes
file-R89x57uZk6dKymtVaAu6od,file-R89x57uZk6dKymtVaAu6od,article_360056471411.txt,completed,completed,Yes
file-9iDsdpvtLmjz1StQdZpT2R,file-9iDsdpvtLmjz1StQdZpT2R,article_360056666092.txt,completed,completed,Yes
file-VPSuavZjJZF3Lru2EUj6Pv,file-VPSuavZjJZF3Lru2EUj6Pv,article_360056965952.txt,completed,completed,Yes
file-HViCYzYofKRgP1RtC34c3v,file-HViCYzYofKRgP1RtC34c3v,article_360057627751.txt,completed,completed,Yes
file-1JjurSA2gRJLYs5epr36wG,file-1JjurSA2gRJLYs5epr36wG,article_360057743571.txt,completed,completed,Yes
file-NpCFymWLrFHTfxHqzTSYet,file-NpCFymWLrFHTfxHqzTSYet,article_360058275271.txt,completed,completed,Yes
file-VwGrEhdTJmhQMGum9Tpbv5,file-VwGrEhdTJmhQMGum9Tpbv5,article_360058481391.txt,completed,completed,Yes
file-JMLoa9a39K3DLfQrQw6MA3,file-JMLoa9a39K3DLfQrQw6MA3,article_360058778512.txt,completed,completed,Yes
file-Fg4HKpzWUESozyJiAnhCrf,file-Fg4HKpzWUESozyJiAnhCrf,article_360061635071.txt,completed,completed,Yes
file-1VjBX9fCujJsX7QTLZrJ3U,file-1VjBX9fCujJsX7QTLZrJ3U,article_360061244692.txt,completed,completed,Yes
file-CgEPdQob1HYtJn1emWCGcY,file-CgEPdQob1HYtJn1emWCGcY,article_4403023325709.txt,completed,completed,Yes
file-16j877Lf2oPqNSfvfWa7s8,file-16j877Lf2oPqNSfvfWa7s8,article_4403852441997.txt,completed,completed,Yes
file-1TqSPedWCBuH2YBwPmxcvY,file-1TqSPedWCBuH2YBwPmxcvY,article_4403970792205.txt,completed,completed,Yes
file-2ZVM3V4uEBoci4Cmh7UN9J,file-2ZVM3V4uEBoci4Cmh7UN9J,article_4404375704205.txt,completed,completed,Yes
file-EwPuVRedudqU2edCPxfBeA,file-EwPuVRedudqU2edCPxfBeA,article_4404441404813.txt,completed,completed,Yes
file-J7sGccSZSYdpnhXMWa1BKq,file-J7sGccSZSYdpnhXMWa1BKq,article_4404875727117.txt,completed,completed,Yes
file-Rr4ceRSMrGbnUvkcizrzjW,file-Rr4ceRSMrGbnUvkcizrzjW,article_4407644351629.txt,completed,completed,Yes
file-4eyAQoyhshtU53W7NJYTRM,file-4eyAQoyhshtU53W7NJYTRM,article_4405840551577.txt,completed,completed,Yes
file-WHQWYHQWoyzsvGBcPb7S8z,file-WHQWYHQWoyzsvGBcPb7S8z,article_4406595405593.txt,completed,completed,Yes
file-LUwEZ7MHhqDd416WzYpySo,file-LUwEZ7MHhqDd416WzYpySo,article_4406901948697.txt,completed,completed,Yes
file-4NkXRtCwbHfVMASv3jFyvV,file-4NkXRtCwbHfVMASv3jFyvV,article_4408431704217.txt,completed,completed,Yes
file-Cg1J7gAvCPpB8xwoS9kiDw,file-Cg1J7gAvCPpB8xwoS9kiDw,article_4408643491737.txt,completed,completed,Yes
file-MgkECya2cq2YL9p39KbeD6,file-MgkECya2cq2YL9p39KbeD6,article_4409777892121.txt,completed,completed,Yes
file-L9BCks4B8NsavgWgrmkT35,file-L9BCks4B8NsavgWgrmkT35,article_4411024444313.txt,completed,completed,Yes
file-CKo6RTUGGMxkCTkRxCXtWN,file-CKo6RTUGGMxkCTkRxCXtWN,article_4417542409369.txt,completed,completed,Yes
file-JqppfKhcCj7WuAx1ByFuHT,file-JqppfKhcCj7WuAx1ByFuHT,article_4425291846809.txt,completed,completed,Yes
file-RQmPoQpXFh6mi3517aEkae,file-RQmPoQpXFh6mi3517aEkae,article_4802849072153.txt,completed,completed,Yes
file-PV944Q3a5sCmYSpmqiDDFw,file-PV944Q3a5sCmYSpmqiDDFw,article_5268471082905.txt,completed,completed,Yes
file-4ijPbfuZAojhJ419oWoTRh,file-4ijPbfuZAojhJ419oWoTRh,article_6084767108633.txt,completed,completed,Yes
file-DPahh2dKyaNZH3HrEgqX6D,file-DPahh2dKyaNZH3HrEgqX6D,article_6845175794457.txt,completed,completed,Yes
file-XfaS9gJbp4K97k4ph3gKF4,file-XfaS9gJbp4K97k4ph3gKF4,article_7457357636249.txt,completed,completed,Yes
file-FtCvyAWMybTEUvAEMW6kmu,file-FtCvyAWMybTEUvAEMW6kmu,article_10391227139865.txt,completed,completed,Yes
file-97ePAXZotgcaRDdjKPNeY4,file-97ePAXZotgcaRDdjKPNeY4,article_11486900748569.txt,completed,completed,Yes
file-7xhPz2EnDSMBLLdsiuXbMo,file-7xhPz2EnDSMBLLdsiuXbMo,article_12020577327513.txt,completed,completed,Yes
file-PD6x36fsbg2mrfFHx9KrgH,file-PD6x36fsbg2mrfFHx9KrgH,article_12695273879321.txt,completed,completed,Yes
file-7wYFPt8FrCesBp4Qf5CDsA,file-7wYFPt8FrCesBp4Qf5CDsA,article_13755946070937.txt,completed,completed,Yes
file-R8LDhq5JUTG9stbsCzPKvm,file-R8LDhq5JUTG9stbsCzPKvm,article_14142369604761.txt,completed,completed,Yes
file-6D8jbHKP1f8MrhV2JoNmpX,file-6D8jbHKP1f8MrhV2JoNmpX,article_16016240985753.txt,completed,completed,Yes
file-XhF1GvQpa7ZMd2CZ8f5f4r,file-XhF1GvQpa7ZMd2CZ8f5f4r,article_16017310297241.txt,completed,completed,Yes
file-NYjeEC1wpdbzUka84Std5o,file-NYjeEC1wpdbzUka84Std5o,article_16017378119321.txt,completed,completed,Yes
file-PrCXdy15ZnRBTAcyMa3pAQ,file-PrCXdy15ZnRBTAcyMa3pAQ,article_18059786991001.txt,completed,completed,Yes
file-XtDo97YTTaFCj85Y8JewrD,file-XtDo97YTTaFCj85Y8JewrD,article_19477193824281.txt,completed,completed,Yes
file-ABqFWEW2FEwmWwktjoqSc9,file-ABqFWEW2FEwmWwktjoqSc9,article_20031793511193.txt,completed,completed,Yes
file-PyWQv2NA4BwTsdC2JuMVMU,file-PyWQv2NA4BwTsdC2JuMVMU,article_20080244018329.txt,completed,completed,Yes
file-GouLn4W1Y2AupY2Rp2wkqY,file-GouLn4W1Y2AupY2Rp2wkqY,article_20644924626329.txt,completed,completed,Yes
file-FjNirfg9cxCSsPrHx5MLKH,file-FjNirfg9cxCSsPrHx5MLKH,article_21831346783129.txt,completed,completed,Yes
file-TVXvEtRo5sN6gELFyLJ5Uo,file-TVXvEtRo5sN6gELFyLJ5Uo,article_22126609940633.txt,completed,completed,Yes
file-Hhoj5Sjt1H44yaT5xFZvEi,file-Hhoj5Sjt1H44yaT5xFZvEi,article_22308458214425.txt,completed,completed,Yes
file-LDHWsaDuoJaAyLnw4EEmrE,file-LDHWsaDuoJaAyLnw4EEmrE,article_22833430893209.txt,completed,completed,Yes
file-1PtGe9PJRqcNfBPaKg1jq6,file-1PtGe9PJRqcNfBPaKg1jq6,article_23344407720985.txt,completed,completed,Yes
file-BsSaFfnkpW6Gdw1nxfsJ7c,file-BsSaFfnkpW6Gdw1nxfsJ7c,article_23425551604889.txt,completed,completed,Yes
file-4q5nFneS1v8G8vVgPxokz2,file-4q5nFneS1v8G8vVgPxokz2,article_24769422180889.txt,completed,completed,Yes
file-XpQzXVswZhb5wD9h4zVjFf,file-XpQzXVswZhb5wD9h4zVjFf,article_25174085631641.txt,completed,completed,Yes
file-9usFXwCU3sHTCPXkFb25Tk,file-9usFXwCU3sHTCPXkFb25Tk,article_26572346510233.txt,completed,completed,Yes
file-UKcsGfL49L11r9oZotw947,file-UKcsGfL49L11r9oZotw947,article_26610589793561.txt,completed,completed,Yes
file-Wr3SrDL9ue39tFqTCtL2U2,file-Wr3SrDL9ue39tFqTCtL2U2,article_29323922244505.txt,completed,completed,Yes
file-2sx7RRn1q5BnDbY45oPoJS,file-2sx7RRn1q5BnDbY45oPoJS,article_29493945353753.txt,completed,completed,Yes
file-2KhCQQCa5EEpbFZiJEH2iA,file-2KhCQQCa5EEpbFZiJEH2iA,article_30355871468185.txt,completed,completed,Yes
file-KdiFn5Bx5s42dRSMbdpcqs,file-KdiFn5Bx5s42dRSMbdpcqs,article_30778681362841.txt,completed,completed,Yes
file-LHuwi6xHDovbP7oXrMapqS,file-LHuwi6xHDovbP7oXrMapqS,article_30836318127769.txt,completed,completed,Yes
file-BobPhBt9eZdpD5PZ4Q2jzJ,file-BobPhBt9eZdpD5PZ4Q2jzJ,article_30978850130969.txt,completed,completed,Yes
file-21PmEaGrLZNgmsYtKXsgFw,file-21PmEaGrLZNgmsYtKXsgFw,article_31213784687385.txt,completed,completed,Yes
file-85uGJbMVWCPWkxQ2kAB6s1,file-85uGJbMVWCPWkxQ2kAB6s1,article_31376401828121.txt,completed,completed,Yes
file-6Co9bmM3h9GSA814nTkHco,file-6Co9bmM3h9GSA814nTkHco,article_32537783372953.txt,completed,completed,Yes
file-XGmV3Hc1Mh3m9kAVBfBo9G,file-XGmV3Hc1Mh3m9kAVBfBo9G,article_32988011246745.txt,completed,completed,Yes
file-GVhVAmYs3MgzQrdb3tE7g7,file-GVhVAmYs3MgzQrdb3tE7g7,article_33357736867097.txt,completed,completed,Yes
file-LjHj3GbPEMwgeHeFjmJTau,file-LjHj3GbPEMwgeHeFjmJTau,article_33631926302745.txt,completed,completed,Yes
file-VfMZ7T5kCLzADT5k8ca2Sn,file-VfMZ7T5kCLzADT5k8ca2Sn,article_34330068477209.txt,completed,completed,Yes
file-WXbarRfAopwekV4JokXKuT,file-WXbarRfAopwekV4JokXKuT,article_34503639759129.txt,completed,completed,Yes
file-WZkgRk5ygG9PYBowwsdQSi,file-WZkgRk5ygG9PYBowwsdQSi,article_35165722418457.txt,completed,completed,Yes
file-6ACLp8QwtgHzZ4m7k3sGuS,file-6ACLp8QwtgHzZ4m7k3sGuS,article_35822133218713.txt,completed,completed,Yes
file-M3v7PbybK5oWgKPmGuK5Dq,file-M3v7PbybK5oWgKPmGuK5Dq,article_36261683180825.txt,completed,completed,Yes
file-XMmwy7hg6ZGeghp161yRpX,file-XMmwy7hg6ZGeghp161yRpX,article_37292236952857.txt,completed,completed,Yes
file-2WYysrejt7TZK8savf9DWF,file-2WYysrejt7TZK8savf9DWF,article_37561762611737.txt,completed,completed,Yes
file-R6fc8yKQAjnT1jLtoGEwCz,file-R6fc8yKQAjnT1jLtoGEwCz,article_37912271388313.txt,completed,completed,Yes
file-T8T2Vr9vgt559XnUcHGma7,file-T8T2Vr9vgt559XnUcHGma7,article_41312628442393.txt,completed,completed,Yes
file-WhdkgwwGTuUYiSjJtCnHFn,file-WhdkgwwGTuUYiSjJtCnHFn,article_43150804827801.txt,completed,completed,Yes
file-DUg5B8ip3ySwxM4eiPC7wh,file-DUg5B8ip3ySwxM4eiPC7wh,article_43190760317977.txt,completed,completed,Yes
file-7LGTse4SLqAsoYN35oGcfg,file-7LGTse4SLqAsoYN35oGcfg,article_43623846280345.txt,completed,completed,Yes
file-TCsj16Uac5itqxdRUabgvx,file-TCsj16Uac5itqxdRUabgvx,article_44130134850969.txt,completed,completed,Yes
file-ANU9sj1vZQL5EWFMSDMSBr,file-ANU9sj1vZQL5EWFMSDMSBr,article_44738534323865.txt,completed,completed,Yes
file-WNakYVb3j3Lx7eyJq8pzsY,file-WNakYVb3j3Lx7eyJq8pzsY,article_46042804809753.txt,completed,completed,Yes
file-KpNtrgCTfiJmhvmJeN4d3g,file-KpNtrgCTfiJmhvmJeN4d3g,article_48300727338521.txt,completed,completed,Yes
file-JXQGLQqSHKeGKTvJkdXCeD,file-JXQGLQqSHKeGKTvJkdXCeD,article_49465904561561.txt,completed,completed,Yes
file-4zGX42Ub9rPAfZ4EaEBTWv,file-4zGX42Ub9rPAfZ4EaEBTWv,article_50382308452505.txt,completed,completed,Yes
file-BcThbyB94zi8VwLuGuDH5Z,file-BcThbyB94zi8VwLuGuDH5Z,article_50416762462105.txt,completed,completed,Yes
file-Q9iUf6i4n4zvd5UcrdseX6,file-Q9iUf6i4n4zvd5UcrdseX6,article_50728531641497.txt,completed,completed,Yes
file-CTjj2B8W7jfGJHT9icXSPh,file-CTjj2B8W7jfGJHT9icXSPh,article_360018421731.txt,completed,completed,Yes
file-QLZZhEevQWmMwBXdkyJMwh,file-QLZZhEevQWmMwBXdkyJMwh,article_360018152052.txt,completed,completed,Yes
file-GZENPteWQpJEvZRRvvxBiW,file-GZENPteWQpJEvZRRvvxBiW,article_360018427231.txt,completed,completed,Yes
file-Hf5Tn4zYtVnbWJASa9dK8Y,file-Hf5Tn4zYtVnbWJASa9dK8Y,article_360018427291.txt,completed,completed,Yes
file-SzDyW5aKGgj78KDkBkrCJF,file-SzDyW5aKGgj78KDkBkrCJF,article_360018155292.txt,completed,completed,Yes
file-DfLJBBuLShFDbEHuqzDeFe,file-DfLJBBuLShFDbEHuqzDeFe,article_360018257572.txt,completed,completed,Yes
file-8JKzqPZPjwY7WTQtg3BqqY,file-8JKzqPZPjwY7WTQtg3BqqY,article_360018257772.txt,completed,completed,Yes
file-Eavcz3fUFw6Y4BhxZZHRq9,file-Eavcz3fUFw6Y4BhxZZHRq9,article_360022738971.txt,completed,completed,Yes
file-43bKRLsRSvZgqwzNhYEtRB,file-43bKRLsRSvZgqwzNhYEtRB,article_360022666252.txt,completed,completed,Yes
file-ESEmYkRCWXdhMkVw5WcVtA,file-ESEmYkRCWXdhMkVw5WcVtA,article_360024049812.txt,completed,completed,Yes
file-P47J2vpfN6FbnWKCXp6enX,file-P47J2vpfN6FbnWKCXp6enX,article_360024050792.txt,completed,completed,Yes
file-KhgGp9UnpSm4KWcmDkwTnS,file-KhgGp9UnpSm4KWcmDkwTnS,article_360024309691.txt,completed,completed,Yes
file-RS5PnbwD14PLcQCMVdz5U2,file-RS5PnbwD14PLcQCMVdz5U2,article_360024051512.txt,completed,completed,Yes
file-Vkat6wt4vBXJHco8kbGrrF,file-Vkat6wt4vBXJHco8kbGrrF,article_360024526431.txt,completed,completed,Yes
file-DHPiR3vmdhjheDRusC8T6y,file-DHPiR3vmdhjheDRusC8T6y,article_360024314712.txt,completed,completed,Yes
file-1kzmxc2RsRDLxN8wySMPXD,file-1kzmxc2RsRDLxN8wySMPXD,article_360024666491.txt,completed,completed,Yes
file-4fXN67udgRBrwW7ZykBigL,file-4fXN67udgRBrwW7ZykBigL,article_360024918231.txt,completed,completed,Yes
file-QXPGTbNps6vTryzGR1oMJe,file-QXPGTbNps6vTryzGR1oMJe,article_360026132572.txt,completed,completed,Yes
file-CwSTD9Axk6kVNZR8KG132n,file-CwSTD9Axk6kVNZR8KG132n,article_360026769332.txt,completed,completed,Yes
file-5RqnannCgHmqx4eY9boApf,file-5RqnannCgHmqx4eY9boApf,article_360027561172.txt,completed,completed,Yes
file-BNMXNwzBBKKWufhyeA99zA,file-BNMXNwzBBKKWufhyeA99zA,article_360028018091.txt,completed,completed,Yes
file-9BzzdUsKVewRrFEERoD5BV,file-9BzzdUsKVewRrFEERoD5BV,article_360028160431.txt,completed,completed,Yes
file-HFWKtFZTvxpu4wim2XwNfW,file-HFWKtFZTvxpu4wim2XwNfW,article_360029057871.txt,completed,completed,Yes
file-6Qi1H45boDzuptnrtbi4Ct,file-6Qi1H45boDzuptnrtbi4Ct,article_360028827252.txt,completed,completed,Yes
file-SVLB6BxsCPFrbG8YcjqVni,file-SVLB6BxsCPFrbG8YcjqVni,article_360029139631.txt,completed,completed,Yes
file-C4weq7qyep8YszDVpibYro,file-C4weq7qyep8YszDVpibYro,article_360029140491.txt,completed,completed,Yes
file-XbMkTE88JLmvLbyTPaZwQ4,file-XbMkTE88JLmvLbyTPaZwQ4,article_360029140531.txt,completed,completed,Yes
file-4XgiNs7T6W21MAJbN4hBBa,file-4XgiNs7T6W21MAJbN4hBBa,article_360029140691.txt,completed,completed,Yes
file-1MpHrLVptYat3PqTKko2DF,file-1MpHrLVptYat3PqTKko2DF,article_360029604731.txt,completed,completed,Yes
file-JvFhP2gtV34g8Dw1ikDhVQ,file-JvFhP2gtV34g8Dw1ikDhVQ,article_360030811391.txt,completed,completed,Yes
file-BTbsU8ZnbJ4GrsiUTi2kzt,file-BTbsU8ZnbJ4GrsiUTi2kzt,article_360032251211.txt,completed,completed,Yes
file-6K8EQbzrkc2gZKfQEJS3Fm,file-6K8EQbzrkc2gZKfQEJS3Fm,article_360033307772.txt,completed,completed,Yes
file-XPHKs2Q7Jk9yR5NUAm3YZR,file-XPHKs2Q7Jk9yR5NUAm3YZR,article_360034372691.txt,completed,completed,Yes
file-Hb3yErADTczk7tNe1Yp4br,file-Hb3yErADTczk7tNe1Yp4br,article_360034261852.txt,completed,completed,Yes
file-7N3pjcyt36ncjxTjxBsxKe,file-7N3pjcyt36ncjxTjxBsxKe,article_360035319151.txt,completed,completed,Yes
file-S2amGQzWYqt2rf9EWWnHft,file-S2amGQzWYqt2rf9EWWnHft,article_360039824712.txt,completed,completed,Yes
file-6QocWY7nYGYCYhQL2CeqdQ,file-6QocWY7nYGYCYhQL2CeqdQ,article_360040435552.txt,completed,completed,Yes
file-FuSZqZgUQoR3ZhgzJyxgh8,file-FuSZqZgUQoR3ZhgzJyxgh8,article_360040438052.txt,completed,completed,Yes
file-EJzGGvdtdZNcvAr9RM5zGw,file-EJzGGvdtdZNcvAr9RM5zGw,article_360040946132.txt,completed,completed,Yes
file-RhtCGcQqRLYz8yyrLryQnK,file-RhtCGcQqRLYz8yyrLryQnK,article_360041639511.txt,completed,completed,Yes
file-MtmZ9jtudsYkdTTZeQBm9A,file-MtmZ9jtudsYkdTTZeQBm9A,article_360041992111.txt,completed,completed,Yes
file-39QbukUUhc9gwSU9CCXcFb,file-39QbukUUhc9gwSU9CCXcFb,article_360042308492.txt,completed,completed,Yes
file-8kU8RzjdD2Eh1bMY8mpGNV,file-8kU8RzjdD2Eh1bMY8mpGNV,article_360042364492.txt,completed,completed,Yes
file-16zQZ5GCyN7pvBLXZ5uk9F,file-16zQZ5GCyN7pvBLXZ5uk9F,article_360042928071.txt,completed,completed,Yes
